startTime,generation
2024-01-15 10:00:00+00:00,14315
2024-01-15 10:30:00+00:00,14149
2024-01-15 11:00:00+00:00,13835
2024-01-15 11:30:00+00:00,13709
2024-01-15 12:00:00+00:00,13529
2024-01-15 12:30:00+00:00,13614
2024-01-15 13:00:00+00:00,13859
2024-01-15 13:30:00+00:00,13948
2024-01-15 14:00:00+00:00,13810
2024-01-15 14:30:00+00:00,13770
2024-01-15 15:00:00+00:00,13547
2024-01-15 15:30:00+00:00,13411
2024-01-15 16:00:00+00:00,12939
2024-01-15 16:30:00+00:00,12747
2024-01-15 17:00:00+00:00,12466
2024-01-15 17:30:00+00:00,12140
2024-01-15 18:00:00+00:00,11775
2024-01-15 18:30:00+00:00,11448
2024-01-15 19:00:00+00:00,10834
2024-01-15 19:30:00+00:00,10449
2024-01-15 20:00:00+00:00,10046
2024-01-15 20:30:00+00:00,9952
2024-01-15 21:00:00+00:00,9569
2024-01-15 21:30:00+00:00,9174
2024-01-15 22:00:00+00:00,8995
2024-01-15 22:30:00+00:00,8472
2024-01-15 23:00:00+00:00,8022
2024-01-15 23:30:00+00:00,8095
2024-01-16 00:00:00+00:00,7892
2024-01-16 00:30:00+00:00,7692
2024-01-16 01:00:00+00:00,7270
2024-01-16 01:30:00+00:00,6954
2024-01-16 02:00:00+00:00,6228
2024-01-16 02:30:00+00:00,5806
2024-01-16 03:00:00+00:00,5814
2024-01-16 03:30:00+00:00,6035
2024-01-16 04:00:00+00:00,5985
2024-01-16 04:30:00+00:00,6136
2024-01-16 05:00:00+00:00,6396
2024-01-16 05:30:00+00:00,6833
2024-01-16 06:00:00+00:00,7111
2024-01-16 06:30:00+00:00,7196
2024-01-16 07:00:00+00:00,7343
2024-01-16 07:30:00+00:00,7266
2024-01-16 08:00:00+00:00,7387
2024-01-16 08:30:00+00:00,7590
2024-01-16 09:00:00+00:00,7756
2024-01-16 09:30:00+00:00,7674
2024-01-16 10:00:00+00:00,7412
2024-01-16 10:30:00+00:00,7345
2024-01-16 11:00:00+00:00,7463
2024-01-16 11:30:00+00:00,7449
2024-01-16 12:00:00+00:00,7607
2024-01-16 12:30:00+00:00,8122
2024-01-16 13:00:00+00:00,8206
2024-01-16 13:30:00+00:00,8607
2024-01-16 14:00:00+00:00,9047
2024-01-16 14:30:00+00:00,9180
2024-01-16 15:00:00+00:00,9603
2024-01-16 15:30:00+00:00,10811
2024-01-16 16:00:00+00:00,11451
2024-01-16 16:30:00+00:00,12264
2024-01-16 17:00:00+00:00,12975
2024-01-16 17:30:00+00:00,12989
2024-01-16 18:00:00+00:00,12865
2024-01-16 18:30:00+00:00,13113
2024-01-16 19:00:00+00:00,13083
2024-01-16 19:30:00+00:00,13106
2024-01-16 20:00:00+00:00,12888
2024-01-16 20:30:00+00:00,12532
2024-01-16 21:00:00+00:00,12042
2024-01-16 21:30:00+00:00,11991
2024-01-16 22:00:00+00:00,11610
2024-01-16 22:30:00+00:00,11742
2024-01-16 23:00:00+00:00,11622
2024-01-16 23:30:00+00:00,11388
2024-01-17 00:00:00+00:00,10883
2024-01-17 00:30:00+00:00,10311
2024-01-17 01:00:00+00:00,9675
2024-01-17 01:30:00+00:00,9320
2024-01-17 02:00:00+00:00,9013
2024-01-17 02:30:00+00:00,8423
2024-01-17 03:00:00+00:00,7573
2024-01-17 03:30:00+00:00,6710
2024-01-17 04:00:00+00:00,6030
2024-01-17 04:30:00+00:00,5342
2024-01-17 05:00:00+00:00,4695
2024-01-17 05:30:00+00:00,4464
2024-01-17 06:00:00+00:00,4682
2024-01-17 06:30:00+00:00,4880
2024-01-17 07:00:00+00:00,4822
2024-01-17 07:30:00+00:00,4252
2024-01-17 08:00:00+00:00,3988
2024-01-17 08:30:00+00:00,4340
2024-01-17 09:00:00+00:00,4434
2024-01-17 09:30:00+00:00,4345
2024-01-17 10:00:00+00:00,3902
2024-01-17 10:30:00+00:00,3670
2024-01-17 11:00:00+00:00,3455
2024-01-17 11:30:00+00:00,3179
2024-01-17 12:00:00+00:00,3238
2024-01-17 12:30:00+00:00,3501
2024-01-17 13:00:00+00:00,3785
2024-01-17 13:30:00+00:00,4254
2024-01-17 14:00:00+00:00,4774
2024-01-17 14:30:00+00:00,5335
2024-01-17 15:00:00+00:00,5291
2024-01-17 15:30:00+00:00,5163
2024-01-17 16:00:00+00:00,6190
2024-01-17 16:30:00+00:00,6709
2024-01-17 17:00:00+00:00,6631
2024-01-17 17:30:00+00:00,6928
2024-01-17 18:00:00+00:00,7004
2024-01-17 18:30:00+00:00,7410
2024-01-17 19:00:00+00:00,8038
2024-01-17 19:30:00+00:00,8125
2024-01-17 20:00:00+00:00,7850
2024-01-17 20:30:00+00:00,7925
2024-01-17 21:00:00+00:00,7426
2024-01-17 21:30:00+00:00,6999
2024-01-17 22:00:00+00:00,6788
2024-01-17 22:30:00+00:00,6796
2024-01-17 23:00:00+00:00,6841
2024-01-17 23:30:00+00:00,6763
2024-01-18 00:00:00+00:00,6431
2024-01-18 00:30:00+00:00,6939
2024-01-18 01:00:00+00:00,7447
2024-01-18 01:30:00+00:00,8491
2024-01-18 02:00:00+00:00,8596
2024-01-18 02:30:00+00:00,8096
2024-01-18 03:00:00+00:00,7493
2024-01-18 03:30:00+00:00,7360
2024-01-18 04:00:00+00:00,6878
2024-01-18 04:30:00+00:00,6044
2024-01-18 05:00:00+00:00,6362
2024-01-18 05:30:00+00:00,6862
2024-01-18 06:00:00+00:00,6990
2024-01-18 06:30:00+00:00,7283
2024-01-18 07:00:00+00:00,6833
2024-01-18 07:30:00+00:00,6751
2024-01-18 08:00:00+00:00,6392
2024-01-18 08:30:00+00:00,5897
2024-01-18 09:00:00+00:00,5659
2024-01-18 09:30:00+00:00,6231
2024-01-18 10:00:00+00:00,6206
2024-01-18 10:30:00+00:00,6333
2024-01-18 11:00:00+00:00,6688
2024-01-18 11:30:00+00:00,7308
2024-01-18 12:00:00+00:00,7551
2024-01-18 12:30:00+00:00,7180
2024-01-18 13:00:00+00:00,7082
2024-01-18 13:30:00+00:00,7754
2024-01-18 14:00:00+00:00,8365
2024-01-18 14:30:00+00:00,9019
2024-01-18 15:00:00+00:00,9515
2024-01-18 15:30:00+00:00,10164
2024-01-18 16:00:00+00:00,10356
2024-01-18 16:30:00+00:00,10765
2024-01-18 17:00:00+00:00,11322
2024-01-18 17:30:00+00:00,11727
2024-01-18 18:00:00+00:00,12362
2024-01-18 18:30:00+00:00,12443
2024-01-18 19:00:00+00:00,11678
2024-01-18 19:30:00+00:00,11307
2024-01-18 20:00:00+00:00,11339
2024-01-18 20:30:00+00:00,11344
2024-01-18 21:00:00+00:00,11629
2024-01-18 21:30:00+00:00,11648
2024-01-18 22:00:00+00:00,11561
2024-01-18 22:30:00+00:00,11843
2024-01-18 23:00:00+00:00,11716
2024-01-18 23:30:00+00:00,11747
2024-01-19 00:00:00+00:00,11417
2024-01-19 00:30:00+00:00,11180
2024-01-19 01:00:00+00:00,11590
2024-01-19 01:30:00+00:00,11553
2024-01-19 02:00:00+00:00,11509
2024-01-19 02:30:00+00:00,11728
2024-01-19 03:00:00+00:00,11687
2024-01-19 03:30:00+00:00,11751
2024-01-19 04:00:00+00:00,11337
2024-01-19 04:30:00+00:00,11244
2024-01-19 05:00:00+00:00,11423
2024-01-19 05:30:00+00:00,11661
2024-01-19 06:00:00+00:00,11717
2024-01-19 06:30:00+00:00,11405
2024-01-19 07:00:00+00:00,11668
2024-01-19 07:30:00+00:00,12110
2024-01-19 08:00:00+00:00,12606
2024-01-19 08:30:00+00:00,12537
2024-01-19 09:00:00+00:00,12592
2024-01-19 09:30:00+00:00,12724
2024-01-19 10:00:00+00:00,12700
2024-01-19 10:30:00+00:00,13097
2024-01-19 11:00:00+00:00,13342
2024-01-19 11:30:00+00:00,13641
2024-01-19 12:00:00+00:00,13807
2024-01-19 12:30:00+00:00,13958
2024-01-19 13:00:00+00:00,11807
2024-01-19 13:30:00+00:00,14349
2024-01-19 14:00:00+00:00,14160
2024-01-19 14:30:00+00:00,13847
2024-01-19 15:00:00+00:00,13844
2024-01-19 15:30:00+00:00,13901
2024-01-19 16:00:00+00:00,13906
2024-01-19 16:30:00+00:00,13697
2024-01-19 17:00:00+00:00,13613
2024-01-19 17:30:00+00:00,13892
2024-01-19 18:00:00+00:00,14025
2024-01-19 18:30:00+00:00,14184
2024-01-19 19:00:00+00:00,14208
2024-01-19 19:30:00+00:00,14358
2024-01-19 20:00:00+00:00,14634
2024-01-19 20:30:00+00:00,14687
2024-01-19 21:00:00+00:00,13992
2024-01-19 21:30:00+00:00,13871
2024-01-19 22:00:00+00:00,13956
2024-01-19 22:30:00+00:00,14014
2024-01-19 23:00:00+00:00,14025
2024-01-19 23:30:00+00:00,13845
2024-01-20 00:00:00+00:00,13736
2024-01-20 00:30:00+00:00,13852
2024-01-20 01:00:00+00:00,13650
2024-01-20 01:30:00+00:00,13788
2024-01-20 02:00:00+00:00,14124
2024-01-20 02:30:00+00:00,14310
2024-01-20 03:00:00+00:00,14459
2024-01-20 03:30:00+00:00,14755
2024-01-20 04:00:00+00:00,14938
2024-01-20 04:30:00+00:00,15096
2024-01-20 05:00:00+00:00,15267
2024-01-20 05:30:00+00:00,15062
2024-01-20 06:00:00+00:00,14918
2024-01-20 06:30:00+00:00,14860
2024-01-20 07:00:00+00:00,14954
2024-01-20 07:30:00+00:00,15094
2024-01-20 08:00:00+00:00,15281
2024-01-20 08:30:00+00:00,15331
2024-01-20 09:00:00+00:00,15269
2024-01-20 09:30:00+00:00,15181
2024-01-20 10:00:00+00:00,15432
2024-01-20 10:30:00+00:00,15707
2024-01-20 11:00:00+00:00,15970
2024-01-20 11:30:00+00:00,16245
2024-01-20 12:00:00+00:00,16185
2024-01-20 12:30:00+00:00,16283
2024-01-20 13:00:00+00:00,16129
2024-01-20 13:30:00+00:00,16137
2024-01-20 14:00:00+00:00,16279
2024-01-20 14:30:00+00:00,16253
2024-01-20 15:00:00+00:00,16261
2024-01-20 15:30:00+00:00,16034
2024-01-20 16:00:00+00:00,16240
2024-01-20 16:30:00+00:00,16244
2024-01-20 17:00:00+00:00,16246
2024-01-20 17:30:00+00:00,16185
2024-01-20 18:00:00+00:00,16073
2024-01-20 18:30:00+00:00,15971
2024-01-20 19:00:00+00:00,15985
2024-01-20 19:30:00+00:00,15950
2024-01-20 20:00:00+00:00,16260
2024-01-20 20:30:00+00:00,16662
2024-01-20 21:00:00+00:00,16434
2024-01-20 21:30:00+00:00,16143
2024-01-20 22:00:00+00:00,16118
2024-01-20 22:30:00+00:00,16102
2024-01-20 23:00:00+00:00,16072
2024-01-20 23:30:00+00:00,15959
2024-01-21 00:00:00+00:00,15884
2024-01-21 00:30:00+00:00,15535
2024-01-21 01:00:00+00:00,15248
2024-01-21 01:30:00+00:00,15132
2024-01-21 02:00:00+00:00,14809
2024-01-21 02:30:00+00:00,14637
2024-01-21 03:00:00+00:00,14474
2024-01-21 03:30:00+00:00,14028
2024-01-21 04:00:00+00:00,13775
2024-01-21 04:30:00+00:00,14036
2024-01-21 05:00:00+00:00,14540
2024-01-21 05:30:00+00:00,14247
2024-01-21 06:00:00+00:00,13505
2024-01-21 06:30:00+00:00,14168
2024-01-21 07:00:00+00:00,14359
2024-01-21 07:30:00+00:00,14343
2024-01-21 08:00:00+00:00,14072
2024-01-21 08:30:00+00:00,14152
2024-01-21 09:00:00+00:00,14474
2024-01-21 09:30:00+00:00,15158
2024-01-21 10:00:00+00:00,15221
2024-01-21 10:30:00+00:00,14975
2024-01-21 11:00:00+00:00,15127
2024-01-21 11:30:00+00:00,15761
2024-01-21 12:00:00+00:00,15746
2024-01-21 12:30:00+00:00,15338
2024-01-21 13:00:00+00:00,14874
2024-01-21 13:30:00+00:00,14969
2024-01-21 14:00:00+00:00,14866
2024-01-21 14:30:00+00:00,15018
2024-01-21 15:00:00+00:00,14802
2024-01-21 15:30:00+00:00,14627
2024-01-21 16:00:00+00:00,14731
2024-01-21 16:30:00+00:00,14708
2024-01-21 17:00:00+00:00,14630
2024-01-21 17:30:00+00:00,14190
2024-01-21 18:00:00+00:00,13740
2024-01-21 18:30:00+00:00,13028
2024-01-21 19:00:00+00:00,12901
2024-01-21 19:30:00+00:00,11789
2024-01-21 20:00:00+00:00,11299
2024-01-21 20:30:00+00:00,10202
2024-01-21 21:00:00+00:00,9112
2024-01-21 21:30:00+00:00,8197
2024-01-21 22:00:00+00:00,8108
2024-01-21 22:30:00+00:00,8182
2024-01-21 23:00:00+00:00,8493
2024-01-21 23:30:00+00:00,8503
2024-01-22 00:00:00+00:00,8662
2024-01-22 00:30:00+00:00,8485
2024-01-22 01:00:00+00:00,8121
2024-01-22 01:30:00+00:00,8344
2024-01-22 02:00:00+00:00,8638
2024-01-22 02:30:00+00:00,9403
2024-01-22 03:00:00+00:00,10235
2024-01-22 03:30:00+00:00,10824
2024-01-22 04:00:00+00:00,11196
2024-01-22 04:30:00+00:00,11465
2024-01-22 05:00:00+00:00,11531
2024-01-22 05:30:00+00:00,11847
2024-01-22 06:00:00+00:00,12139
2024-01-22 06:30:00+00:00,12742
2024-01-22 07:00:00+00:00,13423
2024-01-22 07:30:00+00:00,14265
2024-01-22 08:00:00+00:00,14698
2024-01-22 08:30:00+00:00,14883
2024-01-22 09:00:00+00:00,14969
2024-01-22 09:30:00+00:00,15083
2024-01-22 10:00:00+00:00,15231
2024-01-22 10:30:00+00:00,15390
2024-01-22 11:00:00+00:00,15408
2024-01-22 11:30:00+00:00,15533
2024-01-22 12:00:00+00:00,15341
2024-01-22 12:30:00+00:00,15524
2024-01-22 13:00:00+00:00,15638
2024-01-22 13:30:00+00:00,15717
2024-01-22 14:00:00+00:00,16018
2024-01-22 14:30:00+00:00,15810
2024-01-22 15:00:00+00:00,15682
2024-01-22 15:30:00+00:00,15649
2024-01-22 16:00:00+00:00,15877
2024-01-22 16:30:00+00:00,13225
2024-01-22 17:00:00+00:00,15743
2024-01-22 17:30:00+00:00,15885
2024-01-22 18:00:00+00:00,15855
2024-01-22 18:30:00+00:00,15910
2024-01-22 19:00:00+00:00,15798
2024-01-22 19:30:00+00:00,15727
2024-01-22 20:00:00+00:00,15742
2024-01-22 20:30:00+00:00,15679
2024-01-22 21:00:00+00:00,15692
2024-01-22 21:30:00+00:00,15594
2024-01-22 22:00:00+00:00,15461
2024-01-22 22:30:00+00:00,15305
2024-01-22 23:00:00+00:00,15049
2024-01-22 23:30:00+00:00,14926
2024-01-23 00:00:00+00:00,14934
2024-01-23 00:30:00+00:00,14793
2024-01-23 01:00:00+00:00,14541
2024-01-23 01:30:00+00:00,14072
2024-01-23 02:00:00+00:00,13765
2024-01-23 02:30:00+00:00,13509
2024-01-23 03:00:00+00:00,12974
2024-01-23 03:30:00+00:00,12866
2024-01-23 04:00:00+00:00,12541
2024-01-23 04:30:00+00:00,12002
2024-01-23 05:00:00+00:00,12089
2024-01-23 05:30:00+00:00,12164
2024-01-23 06:00:00+00:00,12206
2024-01-23 06:30:00+00:00,12362
2024-01-23 07:00:00+00:00,13002
2024-01-23 07:30:00+00:00,13604
2024-01-23 08:00:00+00:00,14101
2024-01-23 08:30:00+00:00,14453
2024-01-23 09:00:00+00:00,14526
2024-01-23 09:30:00+00:00,14747
2024-01-23 10:00:00+00:00,14552
2024-01-23 10:30:00+00:00,2469
2024-01-23 11:00:00+00:00,0
2024-01-23 11:30:00+00:00,0
2024-01-23 12:00:00+00:00,12439
2024-01-23 12:30:00+00:00,15262
2024-01-23 13:00:00+00:00,15288
2024-01-23 13:30:00+00:00,15407
2024-01-23 14:00:00+00:00,15721
2024-01-23 14:30:00+00:00,15654
2024-01-23 15:00:00+00:00,15455
2024-01-23 15:30:00+00:00,15341
2024-01-23 16:00:00+00:00,15280
2024-01-23 16:30:00+00:00,15301
2024-01-23 17:00:00+00:00,15232
2024-01-23 17:30:00+00:00,15389
2024-01-23 18:00:00+00:00,15500
2024-01-23 18:30:00+00:00,15256
2024-01-23 19:00:00+00:00,15087
2024-01-23 19:30:00+00:00,15070
2024-01-23 20:00:00+00:00,15140
2024-01-23 20:30:00+00:00,15099
2024-01-23 21:00:00+00:00,14506
2024-01-23 21:30:00+00:00,14128
2024-01-23 22:00:00+00:00,13779
2024-01-23 22:30:00+00:00,13565
2024-01-23 23:00:00+00:00,13784
2024-01-23 23:30:00+00:00,14027
2024-01-24 00:00:00+00:00,13888
2024-01-24 00:30:00+00:00,13934
2024-01-24 01:00:00+00:00,13913
2024-01-24 01:30:00+00:00,13825
2024-01-24 02:00:00+00:00,13586
2024-01-24 02:30:00+00:00,13585
2024-01-24 03:00:00+00:00,13351
2024-01-24 03:30:00+00:00,13336
2024-01-24 04:00:00+00:00,13392
2024-01-24 04:30:00+00:00,13158
2024-01-24 05:00:00+00:00,13320
2024-01-24 05:30:00+00:00,13459
2024-01-24 06:00:00+00:00,13479
2024-01-24 06:30:00+00:00,13875
2024-01-24 07:00:00+00:00,14158
2024-01-24 07:30:00+00:00,14397
2024-01-24 08:00:00+00:00,14406
2024-01-24 08:30:00+00:00,14765
2024-01-24 09:00:00+00:00,14811
2024-01-24 09:30:00+00:00,14965
2024-01-24 10:00:00+00:00,14879
2024-01-24 10:30:00+00:00,14837
2024-01-24 11:00:00+00:00,14882
2024-01-24 11:30:00+00:00,14782
2024-01-24 12:00:00+00:00,14859
2024-01-24 12:30:00+00:00,14817
2024-01-24 13:00:00+00:00,14727
2024-01-24 13:30:00+00:00,14459
2024-01-24 14:00:00+00:00,14200
2024-01-24 14:30:00+00:00,14398
2024-01-24 15:00:00+00:00,14210
2024-01-24 15:30:00+00:00,14282
2024-01-24 16:00:00+00:00,13797
2024-01-24 16:30:00+00:00,13163
2024-01-24 17:00:00+00:00,12907
2024-01-24 17:30:00+00:00,13105
2024-01-24 18:00:00+00:00,12889
2024-01-24 18:30:00+00:00,12513
2024-01-24 19:00:00+00:00,11844
2024-01-24 19:30:00+00:00,11620
2024-01-24 20:00:00+00:00,11630
2024-01-24 20:30:00+00:00,10866
2024-01-24 21:00:00+00:00,10361
2024-01-24 21:30:00+00:00,10012
2024-01-24 22:00:00+00:00,9429
2024-01-24 22:30:00+00:00,8572
2024-01-24 23:00:00+00:00,8380
2024-01-24 23:30:00+00:00,7759
2024-01-25 00:00:00+00:00,7512
2024-01-25 00:30:00+00:00,7202
2024-01-25 01:00:00+00:00,6910
2024-01-25 01:30:00+00:00,6442
2024-01-25 02:00:00+00:00,6321
2024-01-25 02:30:00+00:00,6066
2024-01-25 03:00:00+00:00,6055
2024-01-25 03:30:00+00:00,6376
2024-01-25 04:00:00+00:00,6007
2024-01-25 04:30:00+00:00,5719
2024-01-25 05:00:00+00:00,6135
2024-01-25 05:30:00+00:00,6266
2024-01-25 06:00:00+00:00,6573
2024-01-25 06:30:00+00:00,6894
2024-01-25 07:00:00+00:00,7496
2024-01-25 07:30:00+00:00,8145
2024-01-25 08:00:00+00:00,8529
2024-01-25 08:30:00+00:00,9601
2024-01-25 09:00:00+00:00,10362
2024-01-25 09:30:00+00:00,10975
2024-01-25 10:00:00+00:00,11463
2024-01-25 10:30:00+00:00,12224
2024-01-25 11:00:00+00:00,12490
2024-01-25 11:30:00+00:00,12648
2024-01-25 12:00:00+00:00,12824
2024-01-25 12:30:00+00:00,13216
2024-01-25 13:00:00+00:00,13605
2024-01-25 13:30:00+00:00,13712
2024-01-25 14:00:00+00:00,13819
2024-01-25 14:30:00+00:00,13627
2024-01-25 15:00:00+00:00,13601
2024-01-25 15:30:00+00:00,13968
2024-01-25 16:00:00+00:00,14202
2024-01-25 16:30:00+00:00,14049
2024-01-25 17:00:00+00:00,14242
2024-01-25 17:30:00+00:00,14444
2024-01-25 18:00:00+00:00,14704
2024-01-25 18:30:00+00:00,14618
2024-01-25 19:00:00+00:00,14109
2024-01-25 19:30:00+00:00,14245
2024-01-25 20:00:00+00:00,14402
2024-01-25 20:30:00+00:00,14577
2024-01-25 21:00:00+00:00,14506
2024-01-25 21:30:00+00:00,14513
2024-01-25 22:00:00+00:00,14593
2024-01-25 22:30:00+00:00,14650
2024-01-25 23:00:00+00:00,14478
2024-01-25 23:30:00+00:00,14456
2024-01-26 00:00:00+00:00,14317
2024-01-26 00:30:00+00:00,14259
2024-01-26 01:00:00+00:00,14422
2024-01-26 01:30:00+00:00,14285
2024-01-26 02:00:00+00:00,14316
2024-01-26 02:30:00+00:00,14488
2024-01-26 03:00:00+00:00,14523
2024-01-26 03:30:00+00:00,14509
2024-01-26 04:00:00+00:00,14632
2024-01-26 04:30:00+00:00,14723
2024-01-26 05:00:00+00:00,14692
2024-01-26 05:30:00+00:00,14335
2024-01-26 06:00:00+00:00,14547
2024-01-26 06:30:00+00:00,14760
2024-01-26 07:00:00+00:00,14603
2024-01-26 07:30:00+00:00,14931
2024-01-26 08:00:00+00:00,14722
2024-01-26 08:30:00+00:00,14753
2024-01-26 09:00:00+00:00,14620
2024-01-26 09:30:00+00:00,14695
2024-01-26 10:00:00+00:00,14755
2024-01-26 10:30:00+00:00,14745
2024-01-26 11:00:00+00:00,15050
2024-01-26 11:30:00+00:00,15069
2024-01-26 12:00:00+00:00,15103
2024-01-26 12:30:00+00:00,14902
2024-01-26 13:00:00+00:00,15185
2024-01-26 13:30:00+00:00,15185
2024-01-26 14:00:00+00:00,14854
2024-01-26 14:30:00+00:00,14316
2024-01-26 15:00:00+00:00,13927
2024-01-26 15:30:00+00:00,13631
2024-01-26 16:00:00+00:00,13208
2024-01-26 16:30:00+00:00,12846
2024-01-26 17:00:00+00:00,13030
2024-01-26 17:30:00+00:00,12726
2024-01-26 18:00:00+00:00,12745
2024-01-26 18:30:00+00:00,12745
2024-01-26 19:00:00+00:00,12733
2024-01-26 19:30:00+00:00,12520
2024-01-26 20:00:00+00:00,12562
2024-01-26 20:30:00+00:00,12482
2024-01-26 21:00:00+00:00,12454
2024-01-26 21:30:00+00:00,12380
2024-01-26 22:00:00+00:00,12336
2024-01-26 22:30:00+00:00,12080
2024-01-26 23:00:00+00:00,11989
2024-01-26 23:30:00+00:00,12011
2024-01-27 00:00:00+00:00,11898
2024-01-27 00:30:00+00:00,11691
2024-01-27 01:00:00+00:00,11576
2024-01-27 01:30:00+00:00,11267
2024-01-27 02:00:00+00:00,11146
2024-01-27 02:30:00+00:00,10923
2024-01-27 03:00:00+00:00,10526
2024-01-27 03:30:00+00:00,10415
2024-01-27 04:00:00+00:00,10210
2024-01-27 04:30:00+00:00,10206
2024-01-27 05:00:00+00:00,9962
2024-01-27 05:30:00+00:00,9844
2024-01-27 06:00:00+00:00,9601
2024-01-27 06:30:00+00:00,9574
2024-01-27 07:00:00+00:00,9683
2024-01-27 07:30:00+00:00,10004
2024-01-27 08:00:00+00:00,10340
2024-01-27 08:30:00+00:00,10674
2024-01-27 09:00:00+00:00,11012
2024-01-27 09:30:00+00:00,11163
2024-01-27 10:00:00+00:00,11366
2024-01-27 10:30:00+00:00,11564
2024-01-27 11:00:00+00:00,11512
2024-01-27 11:30:00+00:00,11940
2024-01-27 12:00:00+00:00,11957
2024-01-27 12:30:00+00:00,11930
2024-01-27 13:00:00+00:00,11761
2024-01-27 13:30:00+00:00,12002
2024-01-27 14:00:00+00:00,11712
2024-01-27 14:30:00+00:00,11448
2024-01-27 15:00:00+00:00,11419
2024-01-27 15:30:00+00:00,11183
2024-01-27 16:00:00+00:00,11093
2024-01-27 16:30:00+00:00,11595
2024-01-27 17:00:00+00:00,11721
2024-01-27 17:30:00+00:00,11815
2024-01-27 18:00:00+00:00,11500
2024-01-27 18:30:00+00:00,11350
2024-01-27 19:00:00+00:00,11124
2024-01-27 19:30:00+00:00,11529
2024-01-27 20:00:00+00:00,11453
2024-01-27 20:30:00+00:00,11359
2024-01-27 21:00:00+00:00,11309
2024-01-27 21:30:00+00:00,11256
2024-01-27 22:00:00+00:00,11292
2024-01-27 22:30:00+00:00,11686
2024-01-27 23:00:00+00:00,11688
2024-01-27 23:30:00+00:00,11479
2024-01-28 00:00:00+00:00,11118
2024-01-28 00:30:00+00:00,11096
2024-01-28 01:00:00+00:00,11312
2024-01-28 01:30:00+00:00,11819
2024-01-28 02:00:00+00:00,11981
2024-01-28 02:30:00+00:00,12440
2024-01-28 03:00:00+00:00,12345
2024-01-28 03:30:00+00:00,12232
2024-01-28 04:00:00+00:00,12181
2024-01-28 04:30:00+00:00,12365
2024-01-28 05:00:00+00:00,12679
2024-01-28 05:30:00+00:00,12853
2024-01-28 06:00:00+00:00,12877
2024-01-28 06:30:00+00:00,12622
2024-01-28 07:00:00+00:00,12485
2024-01-28 07:30:00+00:00,12484
2024-01-28 08:00:00+00:00,12248
2024-01-28 08:30:00+00:00,11948
2024-01-28 09:00:00+00:00,12157
2024-01-28 09:30:00+00:00,12523
2024-01-28 10:00:00+00:00,12583
2024-01-28 10:30:00+00:00,12639
2024-01-28 11:00:00+00:00,12532
2024-01-28 11:30:00+00:00,13063
2024-01-28 12:00:00+00:00,13588
2024-01-28 12:30:00+00:00,13682
2024-01-28 13:00:00+00:00,13513
2024-01-28 13:30:00+00:00,13316
2024-01-28 14:00:00+00:00,13270
2024-01-28 14:30:00+00:00,13332
2024-01-28 15:00:00+00:00,13272
2024-01-28 15:30:00+00:00,13519
2024-01-28 16:00:00+00:00,13866
2024-01-28 16:30:00+00:00,13931
2024-01-28 17:00:00+00:00,14255
2024-01-28 17:30:00+00:00,14439
2024-01-28 18:00:00+00:00,14262
2024-01-28 18:30:00+00:00,14047
2024-01-28 19:00:00+00:00,13632
2024-01-28 19:30:00+00:00,13162
2024-01-28 20:00:00+00:00,12878
2024-01-28 20:30:00+00:00,12400
2024-01-28 21:00:00+00:00,12151
2024-01-28 21:30:00+00:00,11717
2024-01-28 22:00:00+00:00,11484
2024-01-28 22:30:00+00:00,10969
2024-01-28 23:00:00+00:00,10198
2024-01-28 23:30:00+00:00,9898
2024-01-29 00:00:00+00:00,9682
2024-01-29 00:30:00+00:00,8765
2024-01-29 01:00:00+00:00,7980
2024-01-29 01:30:00+00:00,6853
2024-01-29 02:00:00+00:00,6149
2024-01-29 02:30:00+00:00,5889
2024-01-29 03:00:00+00:00,5568
2024-01-29 03:30:00+00:00,4809
2024-01-29 04:00:00+00:00,4336
2024-01-29 04:30:00+00:00,4145
2024-01-29 05:00:00+00:00,3962
2024-01-29 05:30:00+00:00,3754
2024-01-29 06:00:00+00:00,3626
2024-01-29 06:30:00+00:00,3748
2024-01-29 07:00:00+00:00,4031
2024-01-29 07:30:00+00:00,3996
2024-01-29 08:00:00+00:00,3909
2024-01-29 08:30:00+00:00,3880
2024-01-29 09:00:00+00:00,3928
2024-01-29 09:30:00+00:00,3582
2024-01-29 10:00:00+00:00,3337
2024-01-29 10:30:00+00:00,3493
2024-01-29 11:00:00+00:00,3669
2024-01-29 11:30:00+00:00,3321
2024-01-29 12:00:00+00:00,2918
2024-01-29 12:30:00+00:00,3004
2024-01-29 13:00:00+00:00,3078
2024-01-29 13:30:00+00:00,3405
2024-01-29 14:00:00+00:00,3761
2024-01-29 14:30:00+00:00,3948
2024-01-29 15:00:00+00:00,4342
2024-01-29 15:30:00+00:00,5053
2024-01-29 16:00:00+00:00,5949
2024-01-29 16:30:00+00:00,6769
2024-01-29 17:00:00+00:00,7372
2024-01-29 17:30:00+00:00,7538
2024-01-29 18:00:00+00:00,8035
2024-01-29 18:30:00+00:00,8669
2024-01-29 19:00:00+00:00,9019
2024-01-29 19:30:00+00:00,9221
2024-01-29 20:00:00+00:00,9178
2024-01-29 20:30:00+00:00,9171
2024-01-29 21:00:00+00:00,9077
2024-01-29 21:30:00+00:00,8994
2024-01-29 22:00:00+00:00,8875
2024-01-29 22:30:00+00:00,8784
2024-01-29 23:00:00+00:00,8699
